name	scientificName	price	imageUrl	categoryName	company	route
ELIQUIS 2.5 MG 20 F.C.TABS.	APIXABAN	532.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/eliquis-25-mg-20-tablets-272936.jpg?v=1687732467	ANTICOAGULANT	BRISTOL-MYERS SQUIBB > UNITED COMPANY FOR DISTRIBUTION	ORAL.SOLID
EM-EX 1 MG 10 F.C.TABS.	GRANISETRON	200.00	https://demov2.egypt.dawatech.com/web/image/product.template/5312/image_1920	5-HT3 ANTAGONIST.ANTI-EMETIC	AMOUN	ORAL.SOLID
EMETREX 20 TAB.	CYCLIZINE+VITAMIN B6	44.00	https://demov2.egypt.dawatech.com/web/image/product.template/17845/image_1920	ANTIEMETIC	AMOUN	ORAL.SOLID
EMPACOZA 10 MG 30 F.C.TABS.	EMPAGLIFLOZIN	240.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/empacoza-10-mg-30-tablets-743738.jpg?v=1724442223	ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	ZETA PHARM	ORAL.SOLID
EMPAGLIMAX 10 MG 30 F.C. TABS.	EMPAGLIFLOZIN	154.50	https://demov2.egypt.dawatech.com/web/image/product.template/7009/image_1920	ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIMAX 25 MG 30 F.C. TABS.	EMPAGLIFLOZIN	297.00	https://demov2.egypt.dawatech.com/web/image/product.template/3513/image_1920	ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
ENTOCID H 20 TABS.	DIIODOHYDROXYQUINOLINE+HYOSCINE+STREPTOMYCIN	58.00	https://demov2.egypt.dawatech.com/web/image/product.template/18599/image_1920	ANTIDIARRHEAL	CID	ORAL.SOLID
EPIFENAC 50 MG 20 E.C. TABS.	DICLOFENAC SODIUM	30.00	https://demov2.egypt.dawatech.com/web/image/product.template/17737/image_1920	NSAID.ACETIC ACID DERIVATIVES	EIPICO	ORAL.SOLID
EPITENS 30 TAB.	TRIAMTERENE+XIPAMIDE	6.70	https://demov2.egypt.dawatech.com/web/image/product.template/18698/image_1920	ANTI-HYPERTENSIVE	EIPICO	ORAL.SOLID
ERALONER 50 MG 20 F.C. TAB.	EPLERENONE	198.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/eraloner-50-mg-20-tablets-655105.jpg?v=1724442225	ALDOSTERONE RECEPTOR ANTAGONIST	MULTI-APEX	ORAL.SOLID
ERASTAPEX 20 MG 30 F.C.TAB.	OLMESARTAN	75.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/erastapex-20-mg-30-tablets-464042.jpg?v=1687635379	ANTI-HYPERTENSIVE.ANGIOTENSIN BLOCKER	MULTI-APEX	ORAL.SOLID
ERASTAPEX TRIO 5/20/12.5MG 30 F.C. TABS.	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	114.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/erastapex-trio-5-mg-20-mg-125-mg-30-tablets-602580.jpg?v=1703600860	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	MULTI-APEX	ORAL.SOLID
ERASTAPEX TRIO 5/40/12.5MG 30 F.C. TABS.	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	144.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/erastapex-trio-5-mg-40-mg-125-mg-30-tablets-574204.jpg?v=1732557067	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	MULTI-APEX	ORAL.SOLID
EREC 100 MG 12 F.C. TABS.	SILDENAFIL	144.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/erec-100-mg-12-tablets-730151.jpg?v=1687635381	SEXUAL TONIC	ADWIA	ORAL.SOLID
ERECTALIS 20 MG 2 F.C.TABS.	TADALAFIL	74.00	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Erectalis-20-mg-2-Tab.webp?v=1754297261	SEXUAL TONIC	PENTA PHARMA	ORAL.SOLID
ESCITA 10 MG 14 F.C.TABS.	ESCITALOPRAM	77.00	https://demov2.egypt.dawatech.com/web/image/product.template/11310/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	GENESIS PHARMACEUTICALS	ORAL.SOLID
ESMOPUMP 20 MG 14 E.C.TABS.	ESOMEPRAZOLE	162.00	https://demov2.egypt.dawatech.com/web/image/product.template/12345/image_1920	PEPTIC ULCER.PROTON PUMP INHIBITOR	ORGANOPHARMA > ORGANO	ORAL.SOLID
ETAPHYLLINE 500 MG/ 5ML 6 AMP.	PIPERAZINE THEOPHYLLINE ETHANOATE	90.00	https://demov2.egypt.dawatech.com/web/image/product.template/15918/image_1920	BRONCHODILATOR	MEMPHIS	INJECTION
EUCARBON 30 TABS.	CHARCOAL+FENNEL OIL+PEPPERMINT OIL+RHUBARB+SENNA+SULPHUR	135.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/eucarbon-30-tablets-829861.jpg?v=1687635412	ANTIFLATULENT	SEDICO > TRENKA	ORAL.SOLID
EVACULAX 20 F.C. TABS.	POLYCARBOPHIL CALCIUM	140.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/evaculax-20-tablets-575434.jpg?v=1721725934	LAXATIVE	WESTERN PHARMACEUTICALS INDUSTRIES > INTERNATIONAL MEDICAL GUIDE	ORAL.SOLID
EXAMIDE 10 MG 30 TABS.	TORSEMIDE	117.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/examide-10-mg-30-tablets-691282.jpg?v=1694881990	DIURETIC.LOOP	MULTI-APEX	ORAL.SOLID
EXAMIDE 20 MG 20 TABS.	TORSEMIDE	106.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/examide-20-mg-20-tablets-973078.jpg?v=1715232742	DIURETIC.LOOP	MULTI-APEX	ORAL.SOLID
EXAMIDE 5 MG 30 TABS.	TORSEMIDE	66.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/examide-5-mg-30-tablets-209652.jpg?v=1687635438	DIURETIC.LOOP	MULTI-APEX	ORAL.SOLID
EXARETIC 10 MG 30 TABS.	TORSEMIDE	108.00	https://demov2.egypt.dawatech.com/web/image/product.template/13746/image_1920	DIURETIC.LOOP	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
EXARETIC 20 MG 30 TABS.	TORSEMIDE	141.00	https://demov2.egypt.dawatech.com/web/image/product.template/7534/image_1920	DIURETIC.LOOP	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
EXELON 6 MG 28 CAPS.	RIVASTIGMINE	350.00	https://demov2.egypt.dawatech.com/web/image/product.template/5152/image_1920	ANTICHOLINESTERASE	NOVARTIS	ORAL.SOLID
EXFORGE HCT 5/160/12.5MG 14 F.C. TAB.	AMLODIPINE+HYDROCHLOROTHIAZIDE+VALSARTAN	270.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/exforge-hct-5-mg-160-mg-125-mg-14-tablets-797148.jpg?v=1687732587	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH CALCIUM CHANNEL BLOCKER	NOVARTIS	ORAL.SOLID
EZACARD 75 MG 30 E.C. TABS.	ACETYLSALICYLIC ACID	51.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ezacard-75-mg-30-tablets-401298.jpg?v=1715753779	NSAID.SALICYLATES	MULTI-APEX	ORAL.SOLID
EZAMOL-C 20 TAB.	CAFFEINE+PARACETAMOL(ACETAMINOPHEN)+PHENYLEPHRINE+TERPINE HYDRATE+VITAMIN C	24.00	https://demov2.egypt.dawatech.com/web/image/product.template/17083/image_1920	COLD PRODUCTS	MULTI-APEX	ORAL.SOLID
FAREX 20 F.C.TAB.	IBUPROFEN+PSEUDOEPHEDRINE	8.00	https://demov2.egypt.dawatech.com/web/image/product.template/18600/image_1920	COLD PRODUCTS	MUP	ORAL.SOLID
FASTUM 2.5% TOPICAL GEL 60 GM	KETOPROFEN	38.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/fastum-25-gel-60-gm-3690639.jpg?v=1771587608	NSAID.PROPIONIC ACID DERIVATIVES	MINA PHARM > MENARINI	TOPICAL
FEBURIC 120 MG 10 F.C. TABS.	FEBUXOSTAT	73.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/feburic-120-mg-10-tablets-319469.jpg?v=1687635442	ANTIGOUT	HIKMA PHARMA	ORAL.SOLID
FEBURIC 80 MG 30 F.C. TABS.	FEBUXOSTAT	139.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/feburic-80-mg-30-tablets-644207.jpg?v=1687635442	ANTIGOUT	HIKMA PHARMA	ORAL.SOLID
FEMARA 2.5 MG 30 F.C.TABS.	LETROZOLE	1139.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/femara-25-mg-30-tablets-400500.jpg?v=1710449811	NON-STEROIDAL AROMATASE INHIBITOR	NOVARTIS	ORAL.SOLID
FLAGOSHOWN 20 MG 5 F.C. TABS.	TADALAFIL	105.00	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Flagoshown-20MG-5TAB.webp?v=1754297267	SEXUAL TONIC	ADWIA	ORAL.SOLID
FLATIDYL 40MG 30 CHEWABLE TABS.	SIMETHICONE	54.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/flatidyl-30-chewable-tablets-169804.jpg?v=1716979123	ANTIFLATULENT	KAHIRA	ORAL.SOLID
FLOPADEX 4 MG 20 CAPSULES	SILODOSIN	96.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/flopadex-4-mg-20-capsules-310291.jpg?v=1714360181	URINATION-DIFFICULTY.ALPHA BLOCKER	EVA PHARMA	ORAL.SOLID
FLOPADEX 8 MG 30 CAPSULES	SILODOSIN	177.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/flopadex-8-mg-30-capsules-490333.jpg?v=1687732591	URINATION-DIFFICULTY.ALPHA BLOCKER	EVA PHARMA	ORAL.SOLID
FLUMOX 500 MG 16 CAPS.	AMOXICILLIN+FLUCLOXACILLIN	71.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/flumox-500-mg-16-capsules-937222.jpg?v=1698288519	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	EIPICO	ORAL.SOLID
FLUNZAPINE 12/25 MG 20 CAPS.	FLUOXETINE+OLANZAPINE	174.00	https://demov2.egypt.dawatech.com/web/image/product.template/12199/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	DELTA PHARMA	ORAL.SOLID
FLUNZAPINE 12/50 MG 20 CAPS.	FLUOXETINE+OLANZAPINE	200.00	https://demov2.egypt.dawatech.com/web/image/product.template/12247/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	DELTA PHARMA	ORAL.SOLID
FLUNZAPINE 6/25 MG 20 CAPS.	FLUOXETINE+OLANZAPINE	122.00	https://demov2.egypt.dawatech.com/web/image/product.template/12199/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	DELTA PHARMA	ORAL.SOLID
FLUNZAPINE 6/50 MG 20 CAPS.	FLUOXETINE+OLANZAPINE	144.00	https://demov2.egypt.dawatech.com/web/image/product.template/9149/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	DELTA PHARMA	ORAL.SOLID
FLUREST N  20 TABS.	CHLORPHENIRAMINE+PARACETAMOL(ACETAMINOPHEN)+PHENYLEPHRINE	32.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/flurest-n-20-tablets-473829.jpg?v=1695228260	COLD PRODUCTS	GLAXO SMITHKLINE	ORAL.SOLID
FOLIC ACID (MEMPHIS) 5 MG 30 TAB.	FOLIC ACID	15.75	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/folic-acid-5-mg-30-tablets-426150.jpg?v=1687732594	FOLIC ACID	MEMPHIS	ORAL.SOLID
FOLIC ACID (MEPACO) 500 MCG 20 TABS.	FOLIC ACID	40.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/folic-acid-500-mcg-20-tablets-232091.jpg?v=1687635468	FOLIC ACID	MEPACO	ORAL.SOLID
FORXIGA 10 MG 28 TABS.	DAPAGLIFLOZIN	602.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/forxiga-10-mg-28-tablets-942590.jpg?v=1687732593	ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	ASTRA ZENECA	ORAL.SOLID
FROSITOR 10 MG 10 F.C. TABS.	ROSUVASTATIN	56.00	https://demov2.egypt.dawatech.com/web/image/product.template/6530/image_1920	ANTIHYPERLIPIDEMIC.STATINS	FUTURE PHARMACEUTICAL INDUSTRIES (FPI) > TABUK PHARMA	ORAL.SOLID
FROSITOR 10 MG 20 F.C. TABS.	ROSUVASTATIN	112.00	https://demov2.egypt.dawatech.com/web/image/product.template/6530/image_1920	ANTIHYPERLIPIDEMIC.STATINS	FUTURE PHARMACEUTICAL INDUSTRIES (FPI) > TABUK PHARMA	ORAL.SOLID
FUCICORT CREAM 15 GM	BETAMETHASONE+FUCIDIC ACID	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/fucicort-cream-15-gm-838615.jpg?v=1691500926	GLUCOCORTICOID WITH ANTIBIOTIC	MINA PHARM > LEO PHARMACEUTICAL PRODUCTS	TOPICAL
FUCIDIN 2% CREAM 15 GM	FUSIDIC ACID	56.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/fucidin-2-cream-15-gm-317831.jpg?v=1691500928	TOPICAL ANTIBIOTIC	MINA PHARM > LEO PHARMACEUTICAL PRODUCTS	TOPICAL
FUCIDIN 2% OINTMENT 20 GM	FUSIDIC ACID	69.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/fucidin-ointment-20-gm-665378.jpg?v=1691501035	TOPICAL ANTIBIOTIC	MINA PHARM > LEO PHARMACEUTICAL PRODUCTS	TOPICAL
FUNGICAN 150 MG 2 CAPS.	FLUCONAZOLE	47.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/fungican-150-mg-2-capsules-280360.jpg?v=1723907793	ANTIFUNGALS.TRIAZOLES	AMOUN	ORAL.SOLID
FUSI 2% CREAM 30 GM	FUSIDIC ACID	79.00	https://demov2.egypt.dawatech.com/web/image/product.template/13199/image_1920	TOPICAL ANTIBIOTIC	PHAROPHARMA	TOPICAL
FUSI-ZON CREAM 15 GM	HYDROCORTISONE+FUSIDIC ACID	48.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/fusi-zon-cream-15-gm-166502.jpg?v=1707298708	GLUCOCORTICOID WITH ANTIBIOTIC	PHAROPHARMA	TOPICAL
FUSI-ZON CREAM 30 GM	HYDROCORTISONE+FUSIDIC ACID	63.00	https://demov2.egypt.dawatech.com/web/image/product.template/13199/image_1920	GLUCOCORTICOID WITH ANTIBIOTIC	PHAROPHARMA	TOPICAL
FUSIDERM 2% CREAM 15 GM	FUSIDIC ACID	44.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/fusiderm-cream-15-gm-4133687.jpg?v=1761717646	TOPICAL ANTIBIOTIC	EVA PHARMA	TOPICAL
FUTATREAT 500 MG 20 F.C. TABS.	LEVETIRACETAM	112.00	https://demov2.egypt.dawatech.com/web/image/product.template/8952/image_1920	ANTI-EPILEPTIC.PYRROLIDINE	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
GALVUS 50 MG 28 TABS.	VILDAGLIPTIN	222.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/galvus-50-mg-28-tablets-987708.jpg?v=1687635467	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	NOVARTIS	ORAL.SOLID
GANAMOTIL 50 MG 30 F.C.TABS.	ITOPRIDE	26.25	https://demov2.egypt.dawatech.com/web/image/product.template/16711/image_1920	MOTILITY STIMULANT	INTERNATIONAL DRUG AGENCY (IDI) > NOVELL PHARMA	ORAL.SOLID
GANATON 50 MG 30 F.C.TABS.	ITOPRIDE	90.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ganaton-50-mg-30-tablets-399303.jpg?v=1687635469	MOTILITY STIMULANT	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
GANTOLIEF 50 MG 30 F.C.TABS.	ITOPRIDE	60.00	https://demov2.egypt.dawatech.com/web/image/product.template/15435/image_1920	MOTILITY STIMULANT	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
GAROPRIDE 50 MG 30 F.C.TABS.	ITOPRIDE	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/garopride-50-mg-30-tablets-257812.jpg?v=1732995135	MOTILITY STIMULANT	EVA PHARMA	ORAL.SOLID
GAST-REG 100 MG 30 TABS.	TRIMEBUTINE	72.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/gast-reg-100-mg-30-tablets-263635.jpg?v=1687635523	ANTI-MUSCARINIC.IRRITABLE BOWEL SYNDROME	AMOUN	ORAL.SOLID
GAST-REG 200 MG 30 TABS.	TRIMEBUTINE	84.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/gast-reg-200-mg-30-tablets-599556.jpg?v=1687635523	ANTI-MUSCARINIC.IRRITABLE BOWEL SYNDROME	AMOUN	ORAL.SOLID
GASTRAZOLE 20 MG 14 CAPS.	OMEPRAZOLE	42.40	https://demov2.egypt.dawatech.com/web/image/product.template/14833/image_1920	PEPTIC ULCER.PROTON PUMP INHIBITOR	EUROPEAN EGYPTIAN PHARM. IND.	ORAL.SOLID
GASTROBIOTIC 200 MG 20 F.C.TAB.	RIFAXIMIN	243.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/gastrobiotic-200-mg-20-tablets-8014937.jpg?v=1766461455	TRAVELERS DIARRHEA	ANDALOUS PHARMA	ORAL.SOLID
GASTROFAIT 1 GM 20 TAB.	SUCRALFATE	70.00	https://demov2.egypt.dawatech.com/web/image/product.template/18570/image_1920	PEPTIC ULCER	EIPICO	ORAL.SOLID
GENURIN 200 MG 30 TABS.	FLAVOXATE HYDROCHLORIDE	42.00	https://demov2.egypt.dawatech.com/web/image/product.template/14840/image_1920	ANTI-MUSCARINIC.URINARY BLADDER ANTISPASMODIC	MUP > RECORDATI-ITALY	ORAL.SOLID
GINKGO BILOBA 30 CAPS.	GINKGO BILOBA	186.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ginkgo-biloba-30-capsules-397019.jpg?v=1718546303	BLOOD CIRCULATION ENHANCER	FUTURE PHARMACEUTICAL INDUSTRIES (FPI) > EMA PHARM	ORAL.SOLID
GLARYL 2 MG 30 TABS.	GLIMEPIRIDE	36.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/glaryl-2-mg-30-tablets-817118.jpg?v=1722440205	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
GLARYL 3 MG 30 TAB.	GLIMEPIRIDE	42.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/glaryl-3-mg-30-tablets-770977.jpg?v=1722440206	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
GLIMET 2.5/400 MG 30 F.C.TAB.	GLIBENCLAMIDE(GLYBURIDE)+METFORMIN	45.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/glimet-25-mg-400-mg-30-tablets-392781.jpg?v=1707298758	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
GLIMET FORTE 5/800 MG 30 F.C.TAB.	GLIBENCLAMIDE(GLYBURIDE)+METFORMIN	66.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/glimet-forte-5-mg-800-mg-30-tablets-977628.jpg?v=1736608306	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
GLIPTUS 50 MG 30 TABS.	VILDAGLIPTIN	151.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/gliptus-50-mg-30-tablets-492020.jpg?v=1687732717	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	EVA PHARMA	ORAL.SOLID
GLUCOPHAGE 1000 MG 30 F.C.TABS.	METFORMIN HYDROCHLORIDE	54.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/glucophage-1000-mg-30-tablets-944308.jpg?v=1687635532	ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	MINA PHARM > MERCK SANTE-FRANCE	ORAL.SOLID
GLUCOPHAGE 500 MG 50 F.C.TABS.	METFORMIN HYDROCHLORIDE	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/glucophage-500-mg-50-tablets-277474.jpg?v=1687635532	ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	MINA PHARM > MERCK SANTE-FRANCE	ORAL.SOLID
GLUCOPHAGE XR 1000 MG 30 TABS.	METFORMIN HYDROCHLORIDE	150.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/glucophage-xr-1000-mg-30-tablets-587341.jpg?v=1698288612	ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	MERCK SERONO > MERCK LIMITED - EGYPT	ORAL.SOLID
GOUTIFADE 80 MG 30 F.C. TABS.	FEBUXOSTAT	123.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/goutifade-80-mg-30-tablets-134052.jpg?v=1710449908	ANTIGOUT	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
GUAVA SYRUP 120 ML	GUAVA LEAVES+TILIA FLOWER	55.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/guava-syrup-120-ml-622783.jpg?v=1740514195	COUGH PRODUCTS	PHAROPHARMA	ORAL.LIQUID
HEEL FORTE OINT. 20 GM	SALICYLIC ACID+UREA	7.50	https://demov2.egypt.dawatech.com/web/image/product.template/18635/image_1920	KERATOLYTIC	EVA PHARMA	TOPICAL
HERMPRO 10 MG 20 F.C.TABS.	ESCITALOPRAM	122.00	https://demov2.egypt.dawatech.com/web/image/product.template/10801/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	SABAA > SOVALUE PHARMA	ORAL.SOLID
HI-GLITAZONE 30MG 30 TAB.	PIOGLITAZONE	33.00	https://demov2.egypt.dawatech.com/web/image/product.template/9690/image_1920	ANTI-DIABETIC.SENSITIZERS.GLITAZONE	HI-PHARM	ORAL.SOLID
HIBIOTIC 1 GM 16 TABS.	AMOXICILLIN+CLAVULANIC ACID	173.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/hibiotic-1-gm-16-tablets-169315.jpg?v=1687635536	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AMOUN	ORAL.SOLID
HIBIOTIC 375 MG 20 TABS.	AMOXICILLIN+CLAVULANIC ACID	136.00	https://demov2.egypt.dawatech.com/web/image/product.template/12271/image_1920	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AMOUN	ORAL.SOLID
HIBIOTIC 625 MG 16 TABS.	AMOXICILLIN+CLAVULANIC ACID	143.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/hibiotic-625-mg-16-tablets-955921.jpg?v=1738875520	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AMOUN	ORAL.SOLID
HIDRASEC 100 MG 10 CAPS.	RACECADOTRIL	109.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/hidrasec-100-mg-10-capsules-8490988.jpg?v=1772069827	ANTIDIARRHEAL	ABBOTT LABORATORIES	ORAL.SOLID
HIDRASEC CHILDREN 30 MG 16 SACHETS	RACECADOTRIL	118.00	https://demov2.egypt.dawatech.com/web/image/product.template/13870/image_1920	ANTIDIARRHEAL	ABBOTT LABORATORIES	ORAL.LIQUID
HIDRASEC INFANTS 10 MG 16 SACHETS	RACECADOTRIL	118.00	https://demov2.egypt.dawatech.com/web/image/product.template/13868/image_1920	ANTIDIARRHEAL	ABBOTT LABORATORIES	ORAL.LIQUID
HISTAZINE-1 10 MG 20 TABS.	CETIRIZINE	68.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/histazine-1-10-mg-20-tablets-931142.jpg?v=1710450167	ANTI-HISTAMINE.ANTI-ALLERGY	AMRIYA	ORAL.SOLID
HISTOTEC 16 MG 20 F.C.TABS.	BETAHISTINE	58.00	https://demov2.egypt.dawatech.com/web/image/product.template/17676/image_1920	ANTI VERTIGO	EIPICO	ORAL.SOLID
HYDROQUINE 200 MG 20 TABS.	HYDROXYCHLOROQUINE SULPHATE	82.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/hydroquine-200-mg-20-tablets-204501.jpg?v=1687635537	ANTIPROTOZOAL.ANTIMALARIAL.ANTIRHEUMATIC	MINA PHARM	ORAL.SOLID
HYDROXYTOID 200 MG 20 F.C.TABS.	HYDROXYCHLOROQUINE SULPHATE	40.00	https://demov2.egypt.dawatech.com/web/image/product.template/15079/image_1920	ANTIPROTOZOAL.ANTIMALARIAL.ANTIRHEUMATIC	EVA PHARMA	ORAL.SOLID
ICOSALIP 1 GM 20 CAPS.	ICOSAPENT ETHYL	276.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/icosalip-1-gm-20-capsules-538148.jpg?v=1700308188	ANTIHYPERLIPIDEMIC	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
IDIBACT 550 MG 20 F.C.TAB.	RIFAXIMIN	103.75	https://demov2.egypt.dawatech.com/web/image/product.template/9343/image_1920	TRAVELERS DIARRHEA	INTERNATIONAL DRUG INDUSTRIES > NOVELL PHARMA	ORAL.SOLID
IMURAN 50 MG 100 F.C.TABS.	AZATHIOPRINE	508.00	https://demov2.egypt.dawatech.com/web/image/product.template/3308/image_1920	IMMUNOSUPPRESSANT	ASPEN PHARMA TRADING LIMITED > PHOENIX GROUP	ORAL.SOLID
INDERAL 10 MG 50 TABS	PROPRANOLOL	75.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/inderal-10-mg-50-tablets-453957.jpg?v=1687635537	ANTI-HYPERTENSIVE.BETA BLOCKER.UNSELECTIVE	ASTRA ZENECA	ORAL.SOLID
INDERAL 40 MG 50 TABS	PROPRANOLOL	100.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/inderal-40-mg-50-tablets-666717.jpg?v=1703080750	ANTI-HYPERTENSIVE.BETA BLOCKER.UNSELECTIVE	ASTRA ZENECA	ORAL.SOLID
INHIBAMET 12.5/1000 MG 30 F.C. TABS.	ALOGLIPTIN+METFORMIN	174.00	https://demov2.egypt.dawatech.com/web/image/product.template/8314/image_1920	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
INHIBAMET 12.5/500 MG 30 F.C. TABS.	ALOGLIPTIN+METFORMIN	174.00	https://demov2.egypt.dawatech.com/web/image/product.template/9851/image_1920	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
INHIGLIP 25 MG 30 F.C. TABS.	ALOGLIPTIN	210.00	https://demov2.egypt.dawatech.com/web/image/product.template/7019/image_1920	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
